AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|1|I|TUNGURAHUA|TISALEO|1042,1600|147,1100|0,0000|0,0000|0,0000|2260,7100|2116,3800|0,0000|0,0000|4377,0900|1189,2700
2025|1|F|MANABI|PEDERNALES|78647,5600|22943,5800|0,0000|0,0100|0,0000|47257,2500|39935,1400|115,0000|0,0000|87307,3900|101591,1500
2025|1|H|MORONA SANTIAGO|PABLO SEXTO|0,0000|2321,7200|0,0000|0,0000|0,0000|649,7800|0,0000|0,0000|0,0000|649,7800|2321,7200
2025|1|Q|MANABI|SUCRE|43830,1800|49264,7000|0,0100|0,0000|0,0000|185884,9300|22772,9600|3500,0000|800,0000|213846,9900|93094,8900
2025|1|G|MORONA SANTIAGO|SAN JUAN BOSCO|81955,0900|34610,7200|0,0000|2327,8200|0,0000|119875,1200|35800,2700|0,0000|0,0000|158916,2500|118893,6300
2025|1|F|IMBABURA|ANTONIO ANTE|186118,7600|445,0000|0,0000|14662,6200|0,0000|219722,8300|28758,0200|21949,6800|21778,9200|313249,2100|201226,3800
2025|1|R|ESMERALDAS|QUININDE|6936,5700|17656,0000|0,0000|0,0000|0,0000|14987,9000|4965,8600|0,0000|0,0000|20157,2700|24592,5700
2025|1|O|SUCUMBIOS|CUYABENO|282,5600|4010,7400|0,0000|0,0000|0,0000|145564,4700|45,7100|0,0000|0,0000|145610,1800|4293,3000
2025|1|H|IMBABURA|IBARRA|1023178,5100|4120351,0600|0,0000|42525,8600|5755,0000|1607684,2700|2048257,0300|28656,9300|30619,4600|3733586,6200|5191810,4300
2025|1|G|ZAMORA CHINCHIPE|YACUAMBI|113133,0300|12699,9200|0,0000|0,0000|0,0000|96682,6000|37834,1700|815,6600|1100,0000|136432,4300|125832,9500
2025|1|C|SUCUMBIOS|PUTUMAYO|168160,9900|80,0200|0,0000|0,0000|0,0000|56749,2700|8988,4700|0,0000|0,0000|65737,7400|168241,0100
2025|1|F|EL ORO|CHILLA|3075,2400|0,0000|0,0000|0,0000|0,0000|164,0600|0,0000|0,0000|0,0000|164,0600|3075,2400
2025|1|H|PICHINCHA|SAN MIGUEL DE LOS BANCOS|4399,1700|448770,0700|0,0000|0,0000|0,0000|35182,7400|358919,2900|0,0000|1593,9700|395696,0000|453169,2400
2025|1|D|PICHINCHA|CAYAMBE|2193,9800|0,0000|0,0000|0,0000|0,0000|127015,1900|1521,2900|0,0000|0,0000|128536,4800|2193,9800
2025|1|S|AZUAY|GUALACEO|52997,6600|50913,2300|0,0000|0,0000|2672,0800|49226,6100|14025,4800|0,0000|1857,4500|65116,7300|106582,9700
2025|1|N|SUCUMBIOS|CASCALES|82144,5500|0,0000|0,0000|0,0000|0,0000|37361,7500|3045,2300|0,0000|3,7200|40451,0400|82144,5500
2025|1|N|CARCHI|MONTUFAR|8993,0100|200,0000|0,0000|0,0000|0,0000|6252,5700|213,7700|0,0000|0,0000|6466,3400|9193,0100
2025|1|E|ZAMORA CHINCHIPE|YANTZAZA|86956,5200|3662,7500|0,0000|0,0000|0,0000|3770,2900|2313,6900|0,0000|25,5000|6109,4800|90619,2700
2025|1|B|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|88677,5000|0,0000|0,0000|0,0000|0,0000|6896,7700|941,6000|0,0000|0,0000|7838,3700|88677,5000
2025|1|E|LOS RIOS|MONTALVO|0,0000|825,0000|0,0000|0,0000|0,0000|91,3100|460,0000|0,0000|230,0000|781,3100|825,0000
2025|1|R|AZUAY|GUALACEO|9193,3500|123,7500|0,0000|0,0000|0,0000|4316,0900|2700,0000|0,0000|400,0000|7416,0900|9317,1000
2025|1|I|PICHINCHA|PEDRO MONCAYO|193138,1800|176255,3700|1646,6300|0,0000|0,0000|87523,7800|142532,0500|0,0000|12739,9500|242930,5500|371040,1800
2025|1|B|GUAYAS|PEDRO CARBO|3150,0000|0,0000|0,0000|0,0000|0,0000|8168,2500|206,9400|0,0000|0,0000|8375,1900|3150,0000
2025|1|C|LOJA|SARAGURO|4430,4600|16498,0600|0,0000|0,0000|0,0000|40732,3400|13059,7900|0,0000|482,4500|54312,7900|20928,5200
2025|1|B|COTOPAXI|LATACUNGA|27307,5400|45534,5200|0,0000|204928,6600|0,0000|135965,0800|47510,1000|0,0000|570,4000|184045,5800|277770,7200
2025|1|B|BOLIVAR|GUARANDA|394,1300|2949,2800|0,0000|0,0000|0,0000|986,0000|2653,3800|0,0000|0,0000|3639,3800|3343,4100
2025|1|O|MANABI|MANTA|207534,7900|442976,6800|0,0000|0,0000|0,0000|836978,9500|14238,3100|0,0000|6317,2300|857534,4900|650511,4700
2025|1|Q|ESMERALDAS|RIO VERDE|0,0000|30,0000|0,0000|0,0000|0,0000|13481,9500|7038,4300|0,0000|0,0000|20520,3800|30,0000
2025|1|F|ESMERALDAS|MUISNE|36000,0000|0,0000|0,0000|0,0000|0,0000|31345,0100|1813,2500|0,0000|0,0000|35005,4600|36000,0000
2025|1|H|GUAYAS|ISIDRO AYORA|8612,5000|121864,0000|0,0000|4379,9800|0,0000|25972,1000|41790,3400|0,0000|0,0000|67762,4400|134856,4800
2025|1|J|BOLIVAR|CHIMBO|14039,3700|721,0000|0,0000|0,0000|0,0000|13583,7300|176,4500|0,0000|0,0000|13760,1800|14760,3700
2025|1|F|LOS RIOS|PUEBLO VIEJO|44256,0400|64987,7900|0,0000|0,0000|0,0000|41465,0500|21266,1100|0,0000|7200,0000|70708,4100|109243,8300
2025|1|P|MANABI|PEDERNALES|2932,7800|36174,4400|0,0000|0,0000|0,0000|5575,6400|36663,2700|0,0000|0,0000|42238,9100|39107,2200
2025|1|K|NAPO|TENA|37569,0300|13278,7800|0,0000|0,0000|0,0000|5576,5100|180,3000|0,0000|45,0000|5801,8100|50847,8100
2025|1|K|GUAYAS|SALITRE|1270,1600|0,0000|0,0000|0,0000|0,0000|18069,7600|11257,1600|0,0000|0,0000|29326,9200|1270,1600
2025|1|F|AZUAY|PUCARA|108334,8400|0,0000|0,0000|0,0000|0,0000|30842,4900|3264,5200|0,0000|0,0000|55548,8200|108334,8400
2025|1|J|AZUAY|GUALACEO|105094,5000|100,0000|0,0000|0,0000|5530,0000|63645,9200|2830,9600|0,0000|4102,8700|70660,0300|110724,5000
2025|1|U|PICHINCHA|QUITO|13137,3000|8845,0000|0,0000|0,0000|1600,0000|392382,7900|123641,8600|610,0000|29027,7700|547524,9100|23582,3000
2025|1|J|LOS RIOS|MONTALVO|30019,4900|3429,3400|0,0000|0,0000|0,0000|24040,2000|6427,0100|0,0000|0,0000|30467,2100|33448,8300
2025|1|O|ORELLANA|AGUARICO|0,0000|9507,3800|0,0000|0,0000|0,0000|111965,7000|28496,0000|0,0000|0,0000|140461,7000|9507,3800
2025|1|I|CAÑAR|DELEG|4525,6700|0,0000|0,0000|0,0000|0,0000|683,3600|2362,0000|0,0000|0,0000|3045,3600|4525,6700
2025|1|E|CHIMBORAZO|RIOBAMBA|23137,1600|10139,7000|0,0000|6674,8000|0,0000|20537,0300|7783,4100|0,0000|505,9000|28826,3400|39951,6600
2025|1|R|MANABI|ROCAFUERTE|1726,7900|5,0000|0,0000|0,0000|0,0000|3811,1100|698,3300|0,0000|0,0000|4509,4400|1731,7900
2025|1|Q|MANABI|ROCAFUERTE|952,1700|163629,2600|0,0000|0,0000|0,0000|56856,8200|59339,1000|0,0000|340,0000|116535,9200|164581,4300
2025|1|C|GUAYAS|COLIMES|18881,4000|147583,8200|0,0000|0,0000|6786,7400|70295,6500|600158,5600|0,0000|2293,0000|672747,2100|173251,9600
2025|1|C|NAPO|QUIJOS|7098,5700|15637,0700|0,0000|0,0000|0,0000|7052,1100|6016,6600|0,0000|250,0000|13318,7700|22735,6400
2025|1|L|CAÑAR|DELEG|5968,0500|392,7000|0,0000|0,0000|0,0000|575,4100|0,0000|0,0000|156,0000|731,4100|6360,7500
2025|1|N|EL ORO|EL GUABO|103699,7300|7958,5500|0,0000|0,0000|0,0000|26937,9300|5155,7100|0,0000|822,3100|34376,8600|111658,2800
2025|1|I|LOS RIOS|BABA|42941,8700|95216,8100|0,0000|0,0000|0,0000|41029,2000|49971,7600|0,0000|0,0000|91000,9600|138158,6800
2025|1|A|GUAYAS|NARANJITO|81867,1900|1640211,3400|0,0000|0,0000|0,0000|153379,6500|1114075,6000|70000,0000|49050,4200|1387218,6400|1722078,5300
2025|1|A|LOS RIOS|MONTALVO|62819,5000|1390566,1700|0,0000|0,0000|0,0000|270478,6300|876719,5400|0,0000|39927,8000|1188555,6700|1453385,6700
2025|1|F|GUAYAS|EL TRIUNFO|340735,6000|92523,9500|0,0000|0,0000|0,0000|347635,2200|124804,3900|0,0000|0,0000|472918,2600|433259,5500
2025|1|D|LOJA|GONZANAMA|0,0000|59592,3800|0,0000|0,0000|0,0000|43856,6000|250,2900|0,0000|0,0000|44106,8900|59592,3800
2025|1|J|MANABI|FLAVIO ALFARO|5614,4000|0,0000|0,0000|0,0000|0,0000|21669,9900|601,8600|0,0000|0,0000|22271,8500|5614,4000
2025|1|B|CAÑAR|CAÑAR|0,0000|0,0100|0,0000|540,0000|0,0000|2525,9700|522,8100|0,0000|3148,5300|6215,2100|540,0100
2025|1|M|GUAYAS|SIMON BOLIVAR|17482,5800|299353,5900|0,0000|0,0000|0,0000|15055,1500|167392,5100|0,0000|0,0000|182447,6600|316836,1700
2025|1|A|GUAYAS|LOMAS DE SARGENTILLO|11741,3100|126832,4800|0,0000|0,0000|0,0000|10105,2300|63994,2300|0,0000|0,0000|74099,4600|138573,7900
2025|1|F|EL ORO|PORTOVELO|84190,4300|0,0000|0,0000|0,0000|0,0000|31736,3500|36345,1700|0,0000|20541,1500|91168,0000|84190,4300
2025|1|F|GUAYAS|CORONEL MARCELINO MARIDUEÑA|44528,0200|24787,0100|0,0000|0,0000|0,0000|46827,7000|5325,2100|0,0000|0,0000|52160,6700|69315,0300
2025|1|I|MANABI|PAJAN|11893,5700|6373,5500|0,0000|0,0000|0,0000|14033,9900|484,5800|0,0000|0,0000|14518,5700|18267,1200
2025|1|L|GUAYAS|LOMAS DE SARGENTILLO|6105,0300|1750,0000|0,0000|0,0000|0,0000|1210,7500|6849,3800|0,0000|0,0000|8060,1300|7855,0300
2025|1|E|CARCHI|BOLIVAR|0,0000|15475,4100|0,0000|0,0000|0,0000|4829,9400|735,2500|0,0000|324,4900|5897,3000|15475,4100
2025|1|A|AZUAY|CAMILO PONCE ENRIQUEZ|12610,4600|269081,9900|0,0000|0,0000|0,0000|53438,2400|179438,8500|0,0000|0,0000|235932,0400|281692,4500
2025|1|M|LOJA|PUYANGO|98551,9600|7419,0000|0,0000|0,0000|0,0000|22806,8600|7753,0500|500,0000|0,0000|31059,9100|105970,9600
2025|1|K|CHIMBORAZO|CUMANDA|8474,9200|61549,5500|0,0000|0,0000|0,0000|163873,6400|29756,9100|0,0000|6630,4400|200260,9900|70024,4700
2025|1|M|CAÑAR|BIBLIAN|229531,3900|80986,6200|0,0000|0,0000|0,0000|167766,1400|45162,1100|0,0000|520,3200|224361,0200|310518,0100
2025|1|I|SUCUMBIOS|SHUSHUFINDI|550941,5500|31244,4300|3447,2100|0,0000|0,0000|316637,9100|122476,3700|0,0000|7799,1800|452731,6400|585633,1900
2025|1|I|CAÑAR|BIBLIAN|7018,9400|3985,2500|0,0000|0,0000|0,0000|6106,0100|6923,8300|0,0000|0,0000|13029,8400|11004,1900
2025|1|S|GUAYAS|PEDRO CARBO|38873,4800|14460,8400|0,0000|0,0000|0,0000|11981,3000|9840,6900|0,0000|0,0000|21821,9900|53334,3200
2025|1|R|GUAYAS|DAULE|217947,0600|43357,0100|0,0000|0,0000|0,0000|253552,2000|70453,5400|0,0000|3529,7000|327764,3800|261304,0700
2025|1|Q|LOJA|CHAGUARPAMBA|240,0000|0,0100|0,0000|0,0000|0,0000|70,0000|0,0000|0,0000|0,0000|70,0000|240,0100
2025|1|P|AZUAY|GUACHAPALA|0,0000|0,0000|0,0000|0,0000|0,0000|316,7000|672,4000|0,0000|0,0000|989,1000|0,0000
2025|1|N|GUAYAS|GENERAL ANTONIO ELIZALDE|18860,3000|10732,9900|0,0000|0,0000|0,0000|64526,8500|775,5800|0,0000|0,0000|65302,4300|29593,2900
2025|1|N|AZUAY|GIRON|21161,5900|3792,7000|0,0000|0,0000|0,0000|9836,1300|1610,5000|0,0000|200,0000|11646,6300|24954,2900
2025|1|E|COTOPAXI|SIGCHOS|0,0100|859,2000|0,0000|0,0000|0,0000|578,8900|106,3500|0,0000|0,0000|685,2400|859,2100
2025|1|O|CHIMBORAZO|COLTA|4845,7100|26151,8000|0,0000|0,0000|0,0000|80938,9100|14877,6500|0,0000|1282,5000|97099,0600|30997,5100
2025|1|R|CHIMBORAZO|CHAMBO|304,0000|946,0000|0,0000|0,0000|0,0000|1252,1500|596,5700|0,0000|0,0000|1848,7200|1250,0000
2025|1|O|MANABI|SANTA ANA|0,0000|56641,9300|0,0000|0,0000|0,0000|15097,9700|10012,4100|0,0000|66,0300|25176,4100|56641,9300
2025|1|L|EL ORO|ARENILLAS|26150,2200|19888,0500|723,6200|0,0000|0,0000|6995,2200|3592,4800|0,0000|2227,7200|13206,5700|46761,8900
2025|1|R|MANABI|BOLIVAR|5855,1400|23336,8600|0,0000|0,0000|0,0000|5727,8100|367,5500|80,2100|55,0000|6230,5700|29192,0000
2025|1|H|CARCHI|MIRA|7343,9800|16801,1100|0,0000|229,4600|0,0000|8913,5900|11070,3700|0,0000|1274,0000|22843,6600|24374,5500
2025|1|N|MANABI|PUERTO LOPEZ|14848,3200|1594,5500|0,0000|0,0000|0,0000|6137,9300|1725,0000|35,3200|606,7000|8954,2500|16442,8700
2025|1|Q|MANABI|PAJAN|1047,3900|3365,0100|0,0000|0,0000|0,0000|5103,9900|838,0800|0,0000|0,0000|5942,0700|4412,4000
2025|1|F|BOLIVAR|CHILLANES|695,6500|755,1000|0,0000|0,0000|0,0000|14253,3000|249,0000|0,0000|0,0000|17537,6100|1450,7500
2025|1|Q|MORONA SANTIAGO|SUCUA|2271,7800|31267,4600|0,0000|0,0000|0,0000|27873,4000|10655,3800|0,0000|635,0000|39163,7800|33539,2400
2025|1|D|GUAYAS|NARANJAL|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|X|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|740,0000|0,0000|0,0000|0,0000|0,0000|167,8700|0,0000|0,0000|28,5000|196,3700|740,0000
2025|1|C|MORONA SANTIAGO|SAN JUAN BOSCO|30,0200|0,0900|0,0000|0,0000|0,0000|1162,3300|70,7100|0,0000|0,0000|1442,5200|30,1100
2025|1|K|ORELLANA|LA JOYA DE LOS SACHAS|0,0000|2469,0600|0,0000|0,0000|0,0000|78,2200|0,0000|0,0000|482,6900|560,9100|2469,0600
2025|1|B|ESMERALDAS|SAN LORENZO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|M|GUAYAS|COLIMES|70185,1300|250,5000|0,0000|0,0000|0,0000|6501,0100|246,6000|0,0000|5,0000|6752,6100|70435,6300
2025|1|D|GALAPAGOS|SANTA CRUZ|2778,0000|0,0000|0,0000|0,0000|0,0000|248,9000|150,0000|0,0000|860,0000|1258,9000|2778,0000
2025|1|E|CARCHI|TULCAN|1329,9300|374041,0300|0,0000|0,0000|0,0000|49260,0800|5801,7600|0,0000|2460,2000|57544,0400|375370,9600
2025|1|S|EL ORO|MARCABELI|1093,7000|1877,0000|0,0000|0,0000|0,0000|3705,7600|16248,8900|0,0000|0,0000|19954,6500|2970,7000
2025|1|N|NAPO|QUIJOS|5684,6700|145,0000|0,0000|0,0000|0,0000|7149,9400|782,1600|0,0000|35,5000|7967,6000|5829,6700
2025|1|L|IMBABURA|OTAVALO|419437,2000|38060,5500|0,0000|0,0000|18632,0000|218258,0500|33891,5100|0,0000|7194,7600|268782,5800|476129,7500
2025|1|B|LOS RIOS|QUEVEDO|4602,4800|0,0000|0,0000|0,0000|0,0000|0,0000|1870,2000|0,0000|0,0000|1870,2000|4602,4800
2025|1|S|ZAMORA CHINCHIPE|CHINCHIPE|1112,4100|200,0000|0,0000|0,0000|0,0000|3454,9300|238,0200|0,0000|126,0000|3883,3300|1312,4100
2025|1|C|MORONA SANTIAGO|TAISHA|1658,0900|0,0100|0,0000|0,0000|0,0000|5970,1400|2713,2900|0,0000|0,0000|8683,4300|1658,1000
2025|1|N|LOS RIOS|MONTALVO|18066,1000|100,0000|0,0000|1939,9600|0,0000|3959,9000|1638,0200|0,0000|0,0000|5597,9200|20106,0600
2025|1|I|LOS RIOS|QUINSALOMA|15986,8500|46860,5000|0,0000|0,0000|0,0000|17485,5700|43735,7800|0,0000|0,0000|61221,3500|62847,3500
2025|1|F|MANABI|OLMEDO|9557,6300|5350,0000|0,0000|0,0000|0,0000|57070,2600|2563,4000|0,0000|0,0000|62197,8500|14907,6300
2025|1|S|EL ORO|PORTOVELO|5220,9700|7351,6200|0,0000|0,0000|0,0000|11365,6900|1386,7700|29,6500|25,0000|12832,8200|12572,5900
2025|1|K|PICHINCHA|PUERTO QUITO|0,0000|1,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1,0000
2025|1|S|EL ORO|LAS LAJAS|1123,8100|1962,2500|0,0000|0,0000|0,0000|453,6300|181,0000|0,0000|0,0000|830,1100|3086,0600
2025|1|R|LOJA|MACARA|72,8800|0,0000|0,0000|0,0000|120,0000|348,1000|0,0000|0,0000|0,0000|348,1000|192,8800
2025|1|A|BOLIVAR|ECHEANDIA|16744,4300|508000,2600|0,0000|0,0000|0,0000|39710,1300|412243,2300|0,0000|2266,5000|454219,8600|524744,6900
2025|1|E|GUAYAS|MILAGRO|5992,0600|295689,2800|0,0000|0,0000|0,0000|68217,2400|12250,4200|0,0000|8543,3000|93511,8900|301681,3400
2025|1|N|GUAYAS|EL TRIUNFO|243700,6500|179563,2200|0,0000|0,0000|0,0000|174541,6900|82897,6100|0,0000|2871,7200|260619,5000|423263,8700
2025|1|Q|LOJA|ESPINDOLA|0,0000|0,0000|0,0000|0,0000|0,0000|447,5100|1374,3500|0,0000|0,0000|1821,8600|0,0000
2025|1|I|CARCHI|MIRA|16817,6500|1775,7000|0,0000|0,0000|0,0000|4066,0300|9699,3500|0,0000|51,2000|13816,5800|18593,3500
2025|1|E|CAÑAR|LA TRONCAL|300,0000|19518,9400|0,0000|0,0000|0,0000|9102,9800|1258,1100|0,0000|442,4800|10885,8400|19818,9400
2025|1|B|MORONA SANTIAGO|LIMON - INDANZA|285238,2100|325198,7300|0,0000|2385,5600|0,0000|154237,7700|49679,7600|0,0000|9658,2800|213575,8100|612822,5000
2025|1|F|GUAYAS|COLIMES|70,0000|0,0000|0,0000|0,0000|0,0000|500,0000|0,0000|0,0000|0,0000|500,0000|70,0000
2025|1|R|AZUAY|SEVILLA DE ORO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|B|SUCUMBIOS|CASCALES|279,6000|14386,0000|0,0000|0,0000|0,0000|11279,7000|500,7900|0,0000|0,0000|11950,5800|14665,6000
2025|1|J|ESMERALDAS|ELOY ALFARO|45577,3200|3600,1000|0,0000|0,0000|0,0000|8100,1500|1829,1100|0,0000|0,0000|9929,2600|49177,4200
2025|1|B|EL ORO|PASAJE|0,0000|5,0000|0,0000|18666,0000|0,0000|161193,4600|23168,5200|0,0000|0,0000|184361,9800|18671,0000
2025|1|F|MORONA SANTIAGO|HUAMBOYA|26244,0300|30,0100|0,0000|13400,3400|0,0000|70874,9800|13954,0200|0,0000|3400,0000|124973,7500|39674,3800
2025|1|Q|IMBABURA|PIMAMPIRO|0,0000|11411,4500|0,0000|0,0000|0,0000|2078,2100|4596,5600|0,0000|344,0000|7018,7700|11411,4500
2025|1|P|MANABI|PICHINCHA|2320,0000|0,0000|0,0000|0,0000|0,0000|848,8500|0,0000|0,0000|0,0000|848,8500|2320,0000
2025|1|G|PASTAZA|ARAJUNO|37231,9900|25469,7000|0,0000|3484,7300|0,0000|40653,2500|11128,4400|0,0000|13400,0000|69678,4100|66186,4200
2025|1|Q|MORONA SANTIAGO|TAISHA|14489,4400|800,0100|0,0000|0,0000|0,0000|25223,7000|0,0000|0,0000|0,0000|25223,7000|15289,4500
2025|1|B|MORONA SANTIAGO|GUALAQUIZA|31570,4100|2094,8000|0,0000|21240,0000|0,0000|20314,9500|1120,2100|2971,7200|0,0000|25310,2200|54905,2100
2025|1|P|AZUAY|EL PAN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|M|MORONA SANTIAGO|SAN JUAN BOSCO|3650,1500|106,2700|0,0000|0,0000|0,0000|9381,6200|608,6400|0,0000|0,0000|10710,4200|3756,4200
2025|1|T|MANABI|JUNIN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|P|PICHINCHA|SAN MIGUEL DE LOS BANCOS|87,4900|0,0000|0,0000|0,0000|0,0000|156,4000|0,0000|0,0000|0,0000|156,4000|87,4900
2025|1|E|NAPO|EL CHACO|52243,3000|0,0000|0,0000|0,0000|0,0000|391,4700|26,5000|0,0000|0,0000|417,9700|52243,3000
2025|1|O|EL ORO|PASAJE|5266,5800|676323,5600|0,0000|0,0000|0,0000|356739,8700|34247,0100|0,0000|10462,0400|401448,9200|681590,1400
2025|1|A|EL ORO|ATAHUALPA|798,1400|147280,4500|0,0000|0,0000|0,0000|11755,0400|136867,1500|0,0000|0,0000|148622,1900|148078,5900
2025|1|T|IMBABURA|COTACACHI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|Q|TUNGURAHUA|CEVALLOS|512,0000|36784,0000|0,0000|0,0000|0,0000|7277,6700|16371,2100|0,0000|1658,1900|25307,0700|37296,0000
2025|1|Q|AZUAY|EL PAN|0,0000|0,0000|0,0000|0,0000|0,0000|104,5000|2,5500|0,0000|0,0000|107,0500|0,0000
2025|1|D|GUAYAS|DURAN|29890,2700|492542,1100|0,0000|0,0000|0,0000|89614,5500|160188,4800|37164,0000|4968,4600|292991,7600|522432,3800
2025|1|D|EL ORO|PASAJE|0,0000|0,0000|0,0000|0,0000|0,0000|4470,8800|26,0000|0,0000|0,0000|4496,8800|0,0000
2025|1|O|SANTA ELENA|LA LIBERTAD|42340,1100|17513,3500|0,0000|0,0000|0,0000|1065827,4800|65131,0200|0,0000|2178,8700|1133137,3700|59853,4600
2025|1|E|MORONA SANTIAGO|TAISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|E|LOJA|SARAGURO|0,0000|4163,9900|0,0000|0,0000|0,0000|1253,9600|414,2800|0,0000|48,5000|1716,7400|4163,9900
2025|1|C|ZAMORA CHINCHIPE|PAQUISHA|4949,9500|216649,1400|0,0000|0,0000|0,0000|31647,2000|17284,4500|0,0000|1055,9600|52612,8600|221599,0900
2025|1|O|AZUAY|GUACHAPALA|809,5700|8448,4800|0,0000|0,0000|0,0000|13992,6100|6709,1700|0,0000|0,0000|20701,7800|9258,0500
2025|1|K|LOJA|MACARA|624,5100|0,0000|0,0000|0,0000|0,0000|4081,7200|2287,0100|0,0000|520,0000|6888,7300|624,5100
2025|1|K|CAÑAR|LA TRONCAL|194,8600|0,0000|0,0000|0,0000|0,0000|3737,5700|0,0000|0,0000|0,0000|3737,5700|194,8600
2025|1|Q|AZUAY|SAN FERNANDO|214,7000|1682,0500|0,0000|0,0000|0,0000|1691,3900|1724,7000|0,0000|0,0000|3416,0900|1896,7500
2025|1|B|GUAYAS|DAULE|89344,5200|0,0000|0,0000|355984,5400|2368299,3100|786796,8000|245093,6400|0,0000|14993,2100|1218942,9600|2813628,3700
2025|1|R|MANABI|PAJAN|996,0000|863,8000|0,0000|0,0000|0,0000|1181,9900|7,8400|0,0000|0,0000|1189,8300|1859,8000
2025|1|I|ZAMORA CHINCHIPE|PALANDA|101,5200|4834,5000|0,0000|0,0000|0,0000|1496,1800|945,1400|0,0000|0,0000|2441,3200|4936,0200
2025|1|V|LOJA|PUYANGO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|X|CARCHI|TULCAN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|J|LOS RIOS|PALENQUE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|K|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|0,0000|0,0000|0,0000|0,0000|70,7300|0,0000|0,0000|0,0000|70,7300|0,0000
2025|1|R|BOLIVAR|SAN MIGUEL|0,0000|0,0100|0,0000|0,0000|0,0000|59,3900|410,6400|0,0000|0,0000|470,0300|0,0100
2025|1|J|LOS RIOS|URDANETA|4968,3900|800,0000|0,0000|0,0000|0,0000|17572,7300|223,8300|0,0000|0,0000|17796,5600|5768,3900
2025|1|R|GUAYAS|CORONEL MARCELINO MARIDUEÑA|310,0000|0,0100|0,0000|0,0000|0,0000|309,0000|0,0000|0,0000|0,0000|309,0000|310,0100
2025|1|N|AZUAY|SAN FERNANDO|86,9600|2100,0000|0,0000|0,0000|0,0000|9053,2600|0,0000|0,0000|0,0000|9053,2600|2186,9600
2025|1|K|COTOPAXI|LA MANA|5650,9200|2423,1500|0,0000|0,0000|0,0000|58173,2300|10990,1600|0,0000|593,0000|69756,3900|8074,0700
2025|1|F|CHIMBORAZO|GUAMOTE|4001,2800|1770,0100|0,0000|0,0000|0,0000|22329,1900|1908,4800|0,0000|4000,0000|37859,2000|5771,2900
2025|1|E|MANABI|PEDERNALES|0,0000|170678,0800|0,0000|0,0000|0,0000|1041,4500|9372,7700|0,0000|0,0000|10414,2200|170678,0800
2025|1|P|LOS RIOS|BABA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|D|GUAYAS|PLAYAS|281700,9200|0,0000|0,0000|0,0000|0,0000|199245,5800|11913,9300|0,0000|4717,1500|215889,2600|281700,9200
2025|1|K|EL ORO|ZARUMA|1030,3600|0,0000|0,0000|0,0000|0,0000|1005,5700|9,9400|0,0000|0,0000|1015,5100|1030,3600
2025|1|N|AZUAY|PUCARA|5901,5100|0,0000|0,0000|0,0000|0,0000|5458,2700|567,5300|0,0000|0,0000|6326,7500|5901,5100
2025|1|L|AZUAY|GIRON|16794,4600|1224,4200|0,0000|0,0000|0,0000|7046,4000|3110,0200|0,0000|68,0000|10224,4200|18018,8800
2025|1|S|AZUAY|EL PAN|1667,7500|1933,8400|0,0000|0,0000|0,0000|2464,7100|453,0200|0,0000|0,0000|2917,7300|3601,5900
2025|1|B|MANABI|PEDERNALES|0,0000|0,0000|0,0000|0,0000|0,0000|155,0700|0,0000|0,0000|0,0000|155,0700|0,0000
2025|1|F|CARCHI|BOLIVAR|31325,4400|361,5000|0,0000|3884,4200|0,0000|28835,5700|10887,4100|0,0000|467,9000|58764,5000|35571,3600
